Gene	Vogelstein	COSMIC_CGC	OncoKB	IntOGen
BG_15242	0	0	0	0
BG_15243	0	0	0	0
BG_15244	0	0	0	0
BG_15245	0	0	0	0
BG_15246	0	0	0	0
BG_15247	0	0	0	0
BG_15248	0	0	0	0
BG_15249	0	0	0	0
BG_15250	0	0	0	0
BG_15251	0	0	0	0
BG_15252	0	0	0	0
BG_15253	0	0	0	0
BG_15254	0	0	0	0
BG_15255	0	0	0	0
BG_15256	0	0	0	0
BG_15257	0	0	0	0
BG_15258	0	0	0	0
BG_15259	0	0	0	0
BG_15260	0	0	0	0
BG_15261	0	0	0	0
BG_15262	0	0	0	0
BG_15263	0	0	0	0
BG_15264	0	0	0	0
BG_15265	0	0	0	0
BG_15266	0	0	0	0
BG_15267	0	0	0	0
BG_15268	0	0	0	0
BG_15269	0	0	0	0
BG_15270	0	0	0	0
BG_15271	0	0	0	0
BG_15272	0	0	0	0
BG_15273	0	0	0	0
BG_15274	0	0	0	0
BG_15275	0	0	0	0
BG_15276	0	0	0	0
BG_15277	0	0	0	0
BG_15278	0	0	0	0
BG_15279	0	0	0	0
BG_15280	0	0	0	0
BG_15281	0	0	0	0
BG_15282	0	0	0	0
BG_15283	0	0	0	0
BG_15284	0	0	0	0
BG_15285	0	0	0	0
BG_15286	0	0	0	0
BG_15287	0	0	0	0
BG_15288	0	0	0	0
BG_15289	0	0	0	0
BG_15290	0	0	0	0
BG_15291	0	0	0	0
BG_15292	0	0	0	0
BG_15293	0	0	0	0
BG_15294	0	0	0	0
BG_15295	0	0	0	0
BG_15296	0	0	0	0
BG_15297	0	0	0	0
BG_15298	0	0	0	0
BG_15299	0	0	0	0
BG_15300	0	0	0	0
BG_15301	0	0	0	0
BG_15302	0	0	0	0
BG_15303	0	0	0	0
BG_15304	0	0	0	0
BG_15305	0	0	0	0
BG_15306	0	0	0	0
BG_15307	0	0	0	0
BG_15308	0	0	0	0
BG_15309	0	0	0	0
BG_15310	0	0	0	0
BG_15311	0	0	0	0
BG_15312	0	0	0	0
BG_15313	0	0	0	0
BG_15314	0	0	0	0
BG_15315	0	0	0	0
BG_15316	0	0	0	0
BG_15317	0	0	0	0
BG_15318	0	0	0	0
BG_15319	0	0	0	0
BG_15320	0	0	0	0
BG_15321	0	0	0	0
BG_15322	0	0	0	0
BG_15323	0	0	0	0
BG_15324	0	0	0	0
BG_15325	0	0	0	0
BG_15326	0	0	0	0
BG_15327	0	0	0	0
BG_15328	0	0	0	0
BG_15329	0	0	0	0
BG_15330	0	0	0	0
BG_15331	0	0	0	0
BG_15332	0	0	0	0
BG_15333	0	0	0	0
BG_15334	0	0	0	0
BG_15335	0	0	0	0
BG_15336	0	0	0	0
BG_15337	0	0	0	0
BG_15338	0	0	0	0
BG_15339	0	0	0	0
BG_15340	0	0	0	0
BG_15341	0	0	0	0
BG_15342	0	0	0	0
BG_15343	0	0	0	0
BG_15344	0	0	0	0
BG_15345	0	0	0	0
BG_15346	0	0	0	0
BG_15347	0	0	0	0
BG_15348	0	0	0	0
BG_15349	0	0	0	0
BG_15350	0	0	0	0
BG_15351	0	0	0	0
BG_15352	0	0	0	0
BG_15353	0	0	0	0
BG_15354	0	0	0	0
BG_15355	0	0	0	0
BG_15356	0	0	0	0
BG_15357	0	0	0	0
BG_15358	0	0	0	0
BG_15359	0	0	0	0
BG_15360	0	0	0	0
BG_15361	0	0	0	0
BG_15362	0	0	0	0
BG_15363	0	0	0	0
BG_15364	0	0	0	0
BG_15365	0	0	0	0
BG_15366	0	0	0	0
BG_15367	0	0	0	0
BG_15368	0	0	0	0
BG_15369	0	0	0	0
BG_15370	0	0	0	0
BG_15371	0	0	0	0
BG_15372	0	0	0	0
BG_15373	0	0	0	0
BG_15374	0	0	0	0
BG_15375	0	0	0	0
BG_15376	0	0	0	0
BG_15377	0	0	0	0
BG_15378	0	0	0	0
BG_15379	0	0	0	0
BG_15380	0	0	0	0
BG_15381	0	0	0	0
BG_15382	0	0	0	0
BG_15383	0	0	0	0
BG_15384	0	0	0	0
BG_15385	0	0	0	0
BG_15386	0	0	0	0
BG_15387	0	0	0	0
BG_15388	0	0	0	0
BG_15389	0	0	0	0
BG_15390	0	0	0	0
BG_15391	0	0	0	0
BG_15392	0	0	0	0
BG_15393	0	0	0	0
BG_15394	0	0	0	0
BG_15395	0	0	0	0
BG_15396	0	0	0	0
BG_15397	0	0	0	0
BG_15398	0	0	0	0
BG_15399	0	0	0	0
BG_15400	0	0	0	0
BG_15401	0	0	0	0
BG_15402	0	0	0	0
BG_15403	0	0	0	0
BG_15404	0	0	0	0
BG_15405	0	0	0	0
BG_15406	0	0	0	0
BG_15407	0	0	0	0
BG_15408	0	0	0	0
BG_15409	0	0	0	0
BG_15410	0	0	0	0
BG_15411	0	0	0	0
BG_15412	0	0	0	0
BG_15413	0	0	0	0
BG_15414	0	0	0	0
BG_15415	0	0	0	0
BG_15416	0	0	0	0
BG_15417	0	0	0	0
BG_15418	0	0	0	0
BG_15419	0	0	0	0
BG_15420	0	0	0	0
BG_15421	0	0	0	0
BG_15422	0	0	0	0
BG_15423	0	0	0	0
BG_15424	0	0	0	0
BG_15425	0	0	0	0
BG_15426	0	0	0	0
BG_15427	0	0	0	0
BG_15428	0	0	0	0
BG_15429	0	0	0	0
BG_15430	0	0	0	0
BG_15431	0	0	0	0
BG_15432	0	0	0	0
BG_15433	0	0	0	0
BG_15434	0	0	0	0
BG_15435	0	0	0	0
BG_15436	0	0	0	0
BG_15437	0	0	0	0
BG_15438	0	0	0	0
BG_15439	0	0	0	0
BG_15440	0	0	0	0
BG_15441	0	0	0	0
BG_15442	0	0	0	0
BG_15443	0	0	0	0
BG_15444	0	0	0	0
BG_15445	0	0	0	0
BG_15446	0	0	0	0
BG_15447	0	0	0	0
BG_15448	0	0	0	0
BG_15449	0	0	0	0
BG_15450	0	0	0	0
BG_15451	0	0	0	0
BG_15452	0	0	0	0
BG_15453	0	0	0	0
BG_15454	0	0	0	0
BG_15455	0	0	0	0
BG_15456	0	0	0	0
BG_15457	0	0	0	0
BG_15458	0	0	0	0
BG_15459	0	0	0	0
BG_15460	0	0	0	0
BG_15461	0	0	0	0
BG_15462	0	0	0	0
BG_15463	0	0	0	0
BG_15464	0	0	0	0
BG_15465	0	0	0	0
BG_15466	0	0	0	0
BG_15467	0	0	0	0
BG_15468	0	0	0	0
BG_15469	0	0	0	0
BG_15470	0	0	0	0
BG_15471	0	0	0	0
BG_15472	0	0	0	0
BG_15473	0	0	0	0
BG_15474	0	0	0	0
BG_15475	0	0	0	0
BG_15476	0	0	0	0
BG_15477	0	0	0	0
BG_15478	0	0	0	0
BG_15479	0	0	0	0
BG_15480	0	0	0	0
BG_15481	0	0	0	0
BG_15482	0	0	0	0
BG_15483	0	0	0	0
BG_15484	0	0	0	0
BG_15485	0	0	0	0
BG_15486	0	0	0	0
BG_15487	0	0	0	0
BG_15488	0	0	0	0
BG_15489	0	0	0	0
BG_15490	0	0	0	0
BG_15491	0	0	0	0
BG_15492	0	0	0	0
BG_15493	0	0	0	0
BG_15494	0	0	0	0
BG_15495	0	0	0	0
BG_15496	0	0	0	0
BG_15497	0	0	0	0
BG_15498	0	0	0	0
BG_15499	0	0	0	0
BG_15500	0	0	0	0
BG_15501	0	0	0	0
BG_15502	0	0	0	0
BG_15503	0	0	0	0
BG_15504	0	0	0	0
BG_15505	0	0	0	0
BG_15506	0	0	0	0
BG_15507	0	0	0	0
BG_15508	0	0	0	0
BG_15509	0	0	0	0
BG_15510	0	0	0	0
BG_15511	0	0	0	0
BG_15512	0	0	0	0
BG_15513	0	0	0	0
BG_15514	0	0	0	0
BG_15515	0	0	0	0
BG_15516	0	0	0	0
BG_15517	0	0	0	0
BG_15518	0	0	0	0
BG_15519	0	0	0	0
BG_15520	0	0	0	0
BG_15521	0	0	0	0
BG_15522	0	0	0	0
BG_15523	0	0	0	0
BG_15524	0	0	0	0
BG_15525	0	0	0	0
BG_15526	0	0	0	0
BG_15527	0	0	0	0
BG_15528	0	0	0	0
BG_15529	0	0	0	0
BG_15530	0	0	0	0
BG_15531	0	0	0	0
BG_15532	0	0	0	0
BG_15533	0	0	0	0
BG_15534	0	0	0	0
BG_15535	0	0	0	0
BG_15536	0	0	0	0
BG_15537	0	0	0	0
BG_15538	0	0	0	0
BG_15539	0	0	0	0
BG_15540	0	0	0	0
BG_15541	0	0	0	0
BG_15542	0	0	0	0
BG_15543	0	0	0	0
BG_15544	0	0	0	0
BG_15545	0	0	0	0
BG_15546	0	0	0	0
BG_15547	0	0	0	0
BG_15548	0	0	0	0
BG_15549	0	0	0	0
BG_15550	0	0	0	0
BG_15551	0	0	0	0
BG_15552	0	0	0	0
BG_15553	0	0	0	0
BG_15554	0	0	0	0
BG_15555	0	0	0	0
BG_15556	0	0	0	0
BG_15557	0	0	0	0
BG_15558	0	0	0	0
BG_15559	0	0	0	0
BG_15560	0	0	0	0
BG_15561	0	0	0	0
BG_15562	0	0	0	0
BG_15563	0	0	0	0
BG_15564	0	0	0	0
BG_15565	0	0	0	0
BG_15566	0	0	0	0
BG_15567	0	0	0	0
BG_15568	0	0	0	0
BG_15569	0	0	0	0
BG_15570	0	0	0	0
BG_15571	0	0	0	0
BG_15572	0	0	0	0
BG_15573	0	0	0	0
BG_15574	0	0	0	0
BG_15575	0	0	0	0
BG_15576	0	0	0	0
BG_15577	0	0	0	0
BG_15578	0	0	0	0
BG_15579	0	0	0	0
BG_15580	0	0	0	0
BG_15581	0	0	0	0
BG_15582	0	0	0	0
BG_15583	0	0	0	0
BG_15584	0	0	0	0
BG_15585	0	0	0	0
BG_15586	0	0	0	0
BG_15587	0	0	0	0
BG_15588	0	0	0	0
BG_15589	0	0	0	0
BG_15590	0	0	0	0
BG_15591	0	0	0	0
BG_15592	0	0	0	0
BG_15593	0	0	0	0
BG_15594	0	0	0	0
BG_15595	0	0	0	0
BG_15596	0	0	0	0
BG_15597	0	0	0	0
BG_15598	0	0	0	0
BG_15599	0	0	0	0
BG_15600	0	0	0	0
BG_15601	0	0	0	0
BG_15602	0	0	0	0
BG_15603	0	0	0	0
BG_15604	0	0	0	0
BG_15605	0	0	0	0
BG_15606	0	0	0	0
BG_15607	0	0	0	0
BG_15608	0	0	0	0
BG_15609	0	0	0	0
BG_15610	0	0	0	0
BG_15611	0	0	0	0
BG_15612	0	0	0	0
BG_15613	0	0	0	0
BG_15614	0	0	0	0
BG_15615	0	0	0	0
BG_15616	0	0	0	0
BG_15617	0	0	0	0
BG_15618	0	0	0	0
BG_15619	0	0	0	0
BG_15620	0	0	0	0
BG_15621	0	0	0	0
BG_15622	0	0	0	0
BG_15623	0	0	0	0
BG_15624	0	0	0	0
BG_15625	0	0	0	0
BG_15626	0	0	0	0
BG_15627	0	0	0	0
BG_15628	0	0	0	0
BG_15629	0	0	0	0
BG_15630	0	0	0	0
BG_15631	0	0	0	0
BG_15632	0	0	0	0
BG_15633	0	0	0	0
BG_15634	0	0	0	0
BG_15635	0	0	0	0
BG_15636	0	0	0	0
BG_15637	0	0	0	0
BG_15638	0	0	0	0
BG_15639	0	0	0	0
BG_15640	0	0	0	0
BG_15641	0	0	0	0
BG_15642	0	0	0	0
BG_15643	0	0	0	0
BG_15644	0	0	0	0
BG_15645	0	0	0	0
BG_15646	0	0	0	0
BG_15647	0	0	0	0
BG_15648	0	0	0	0
BG_15649	0	0	0	0
BG_15650	0	0	0	0
BG_15651	0	0	0	0
BG_15652	0	0	0	0
BG_15653	0	0	0	0
BG_15654	0	0	0	0
BG_15655	0	0	0	0
BG_15656	0	0	0	0
BG_15657	0	0	0	0
BG_15658	0	0	0	0
BG_15659	0	0	0	0
BG_15660	0	0	0	0
BG_15661	0	0	0	0
BG_15662	0	0	0	0
BG_15663	0	0	0	0
BG_15664	0	0	0	0
BG_15665	0	0	0	0
BG_15666	0	0	0	0
BG_15667	0	0	0	0
BG_15668	0	0	0	0
BG_15669	0	0	0	0
BG_15670	0	0	0	0
BG_15671	0	0	0	0
BG_15672	0	0	0	0
BG_15673	0	0	0	0
BG_15674	0	0	0	0
BG_15675	0	0	0	0
BG_15676	0	0	0	0
BG_15677	0	0	0	0
BG_15678	0	0	0	0
BG_15679	0	0	0	0
BG_15680	0	0	0	0
BG_15681	0	0	0	0
BG_15682	0	0	0	0
BG_15683	0	0	0	0
BG_15684	0	0	0	0
BG_15685	0	0	0	0
BG_15686	0	0	0	0
BG_15687	0	0	0	0
BG_15688	0	0	0	0
BG_15689	0	0	0	0
BG_15690	0	0	0	0
BG_15691	0	0	0	0
BG_15692	0	0	0	0
BG_15693	0	0	0	0
BG_15694	0	0	0	0
BG_15695	0	0	0	0
BG_15696	0	0	0	0
BG_15697	0	0	0	0
BG_15698	0	0	0	0
BG_15699	0	0	0	0
BG_15700	0	0	0	0
BG_15701	0	0	0	0
BG_15702	0	0	0	0
BG_15703	0	0	0	0
BG_15704	0	0	0	0
BG_15705	0	0	0	0
BG_15706	0	0	0	0
BG_15707	0	0	0	0
BG_15708	0	0	0	0
BG_15709	0	0	0	0
BG_15710	0	0	0	0
BG_15711	0	0	0	0
BG_15712	0	0	0	0
BG_15713	0	0	0	0
BG_15714	0	0	0	0
BG_15715	0	0	0	0
BG_15716	0	0	0	0
BG_15717	0	0	0	0
BG_15718	0	0	0	0
BG_15719	0	0	0	0
BG_15720	0	0	0	0
BG_15721	0	0	0	0
BG_15722	0	0	0	0
BG_15723	0	0	0	0
BG_15724	0	0	0	0
BG_15725	0	0	0	0
BG_15726	0	0	0	0
BG_15727	0	0	0	0
BG_15728	0	0	0	0
BG_15729	0	0	0	0
BG_15730	0	0	0	0
BG_15731	0	0	0	0
BG_15732	0	0	0	0
BG_15733	0	0	0	0
BG_15734	0	0	0	0
BG_15735	0	0	0	0
BG_15736	0	0	0	0
BG_15737	0	0	0	0
BG_15738	0	0	0	0
BG_15739	0	0	0	0
BG_15740	0	0	0	0
BG_15741	0	0	0	0
BG_15742	0	0	0	0
BG_15743	0	0	0	0
BG_15744	0	0	0	0
BG_15745	0	0	0	0
BG_15746	0	0	0	0
BG_15747	0	0	0	0
BG_15748	0	0	0	0
BG_15749	0	0	0	0
BG_15750	0	0	0	0
BG_15751	0	0	0	0
BG_15752	0	0	0	0
BG_15753	0	0	0	0
BG_15754	0	0	0	0
BG_15755	0	0	0	0
BG_15756	0	0	0	0
BG_15757	0	0	0	0
BG_15758	0	0	0	0
BG_15759	0	0	0	0
BG_15760	0	0	0	0
BG_15761	0	0	0	0
BG_15762	0	0	0	0
BG_15763	0	0	0	0
BG_15764	0	0	0	0
BG_15765	0	0	0	0
BG_15766	0	0	0	0
BG_15767	0	0	0	0
BG_15768	0	0	0	0
BG_15769	0	0	0	0
BG_15770	0	0	0	0
BG_15771	0	0	0	0
BG_15772	0	0	0	0
BG_15773	0	0	0	0
BG_15774	0	0	0	0
BG_15775	0	0	0	0
BG_15776	0	0	0	0
BG_15777	0	0	0	0
BG_15778	0	0	0	0
BG_15779	0	0	0	0
BG_15780	0	0	0	0
BG_15781	0	0	0	0
BG_15782	0	0	0	0
BG_15783	0	0	0	0
BG_15784	0	0	0	0
BG_15785	0	0	0	0
BG_15786	0	0	0	0
BG_15787	0	0	0	0
BG_15788	0	0	0	0
BG_15789	0	0	0	0
BG_15790	0	0	0	0
BG_15791	0	0	0	0
BG_15792	0	0	0	0
BG_15793	0	0	0	0
BG_15794	0	0	0	0
BG_15795	0	0	0	0
BG_15796	0	0	0	0
BG_15797	0	0	0	0
BG_15798	0	0	0	0
BG_15799	0	0	0	0
BG_15800	0	0	0	0
BG_15801	0	0	0	0
BG_15802	0	0	0	0
BG_15803	0	0	0	0
BG_15804	0	0	0	0
BG_15805	0	0	0	0
BG_15806	0	0	0	0
BG_15807	0	0	0	0
BG_15808	0	0	0	0
BG_15809	0	0	0	0
BG_15810	0	0	0	0
BG_15811	0	0	0	0
BG_15812	0	0	0	0
BG_15813	0	0	0	0
BG_15814	0	0	0	0
BG_15815	0	0	0	0
BG_15816	0	0	0	0
BG_15817	0	0	0	0
BG_15818	0	0	0	0
BG_15819	0	0	0	0
BG_15820	0	0	0	0
BG_15821	0	0	0	0
BG_15822	0	0	0	0
BG_15823	0	0	0	0
BG_15824	0	0	0	0
BG_15825	0	0	0	0
BG_15826	0	0	0	0
BG_15827	0	0	0	0
BG_15828	0	0	0	0
BG_15829	0	0	0	0
BG_15830	0	0	0	0
BG_15831	0	0	0	0
BG_15832	0	0	0	0
BG_15833	0	0	0	0
BG_15834	0	0	0	0
BG_15835	0	0	0	0
BG_15836	0	0	0	0
BG_15837	0	0	0	0
BG_15838	0	0	0	0
BG_15839	0	0	0	0
BG_15840	0	0	0	0
BG_15841	0	0	0	0
BG_15842	0	0	0	0
BG_15843	0	0	0	0
BG_15844	0	0	0	0
BG_15845	0	0	0	0
BG_15846	0	0	0	0
BG_15847	0	0	0	0
BG_15848	0	0	0	0
BG_15849	0	0	0	0
BG_15850	0	0	0	0
BG_15851	0	0	0	0
BG_15852	0	0	0	0
BG_15853	0	0	0	0
BG_15854	0	0	0	0
BG_15855	0	0	0	0
BG_15856	0	0	0	0
BG_15857	0	0	0	0
BG_15858	0	0	0	0
BG_15859	0	0	0	0
BG_15860	0	0	0	0
BG_15861	0	0	0	0
BG_15862	0	0	0	0
BG_15863	0	0	0	0
BG_15864	0	0	0	0
BG_15865	0	0	0	0
BG_15866	0	0	0	0
BG_15867	0	0	0	0
BG_15868	0	0	0	0
BG_15869	0	0	0	0
BG_15870	0	0	0	0
BG_15871	0	0	0	0
BG_15872	0	0	0	0
BG_15873	0	0	0	0
BG_15874	0	0	0	0
BG_15875	0	0	0	0
BG_15876	0	0	0	0
BG_15877	0	0	0	0
BG_15878	0	0	0	0
BG_15879	0	0	0	0
BG_15880	0	0	0	0
BG_15881	0	0	0	0
BG_15882	0	0	0	0
BG_15883	0	0	0	0
BG_15884	0	0	0	0
BG_15885	0	0	0	0
BG_15886	0	0	0	0
BG_15887	0	0	0	0
BG_15888	0	0	0	0
BG_15889	0	0	0	0
BG_15890	0	0	0	0
BG_15891	0	0	0	0
BG_15892	0	0	0	0
BG_15893	0	0	0	0
BG_15894	0	0	0	0
BG_15895	0	0	0	0
BG_15896	0	0	0	0
BG_15897	0	0	0	0
BG_15898	0	0	0	0
BG_15899	0	0	0	0
BG_15900	0	0	0	0
BG_15901	0	0	0	0
BG_15902	0	0	0	0
BG_15903	0	0	0	0
BG_15904	0	0	0	0
BG_15905	0	0	0	0
BG_15906	0	0	0	0
BG_15907	0	0	0	0
BG_15908	0	0	0	0
BG_15909	0	0	0	0
BG_15910	0	0	0	0
BG_15911	0	0	0	0
BG_15912	0	0	0	0
BG_15913	0	0	0	0
BG_15914	0	0	0	0
BG_15915	0	0	0	0
BG_15916	0	0	0	0
BG_15917	0	0	0	0
BG_15918	0	0	0	0
BG_15919	0	0	0	0
BG_15920	0	0	0	0
BG_15921	0	0	0	0
BG_15922	0	0	0	0
BG_15923	0	0	0	0
BG_15924	0	0	0	0
BG_15925	0	0	0	0
BG_15926	0	0	0	0
BG_15927	0	0	0	0
BG_15928	0	0	0	0
BG_15929	0	0	0	0
BG_15930	0	0	0	0
BG_15931	0	0	0	0
BG_15932	0	0	0	0
BG_15933	0	0	0	0
BG_15934	0	0	0	0
BG_15935	0	0	0	0
BG_15936	0	0	0	0
BG_15937	0	0	0	0
BG_15938	0	0	0	0
BG_15939	0	0	0	0
BG_15940	0	0	0	0
BG_15941	0	0	0	0
BG_15942	0	0	0	0
BG_15943	0	0	0	0
BG_15944	0	0	0	0
BG_15945	0	0	0	0
BG_15946	0	0	0	0
BG_15947	0	0	0	0
BG_15948	0	0	0	0
BG_15949	0	0	0	0
BG_15950	0	0	0	0
BG_15951	0	0	0	0
BG_15952	0	0	0	0
BG_15953	0	0	0	0
BG_15954	0	0	0	0
BG_15955	0	0	0	0
BG_15956	0	0	0	0
BG_15957	0	0	0	0
BG_15958	0	0	0	0
BG_15959	0	0	0	0
BG_15960	0	0	0	0
BG_15961	0	0	0	0
BG_15962	0	0	0	0
BG_15963	0	0	0	0
BG_15964	0	0	0	0
BG_15965	0	0	0	0
BG_15966	0	0	0	0
BG_15967	0	0	0	0
BG_15968	0	0	0	0
BG_15969	0	0	0	0
BG_15970	0	0	0	0
BG_15971	0	0	0	0
BG_15972	0	0	0	0
BG_15973	0	0	0	0
BG_15974	0	0	0	0
BG_15975	0	0	0	0
BG_15976	0	0	0	0
BG_15977	0	0	0	0
BG_15978	0	0	0	0
BG_15979	0	0	0	0
BG_15980	0	0	0	0
BG_15981	0	0	0	0
BG_15982	0	0	0	0
BG_15983	0	0	0	0
BG_15984	0	0	0	0
BG_15985	0	0	0	0
BG_15986	0	0	0	0
BG_15987	0	0	0	0
BG_15988	0	0	0	0
BG_15989	0	0	0	0
BG_15990	0	0	0	0
BG_15991	0	0	0	0
BG_15992	0	0	0	0
BG_15993	0	0	0	0
BG_15994	0	0	0	0
BG_15995	0	0	0	0
BG_15996	0	0	0	0
BG_15997	0	0	0	0
BG_15998	0	0	0	0
BG_15999	0	0	0	0
BG_16000	0	0	0	0
BG_16001	0	0	0	0
BG_16002	0	0	0	0
BG_16003	0	0	0	0
BG_16004	0	0	0	0
BG_16005	0	0	0	0
BG_16006	0	0	0	0
BG_16007	0	0	0	0
BG_16008	0	0	0	0
BG_16009	0	0	0	0
BG_16010	0	0	0	0
BG_16011	0	0	0	0
BG_16012	0	0	0	0
BG_16013	0	0	0	0
BG_16014	0	0	0	0
BG_16015	0	0	0	0
BG_16016	0	0	0	0
BG_16017	0	0	0	0
BG_16018	0	0	0	0
BG_16019	0	0	0	0
BG_16020	0	0	0	0
BG_16021	0	0	0	0
BG_16022	0	0	0	0
BG_16023	0	0	0	0
BG_16024	0	0	0	0
BG_16025	0	0	0	0
BG_16026	0	0	0	0
BG_16027	0	0	0	0
BG_16028	0	0	0	0
BG_16029	0	0	0	0
BG_16030	0	0	0	0
BG_16031	0	0	0	0
BG_16032	0	0	0	0
BG_16033	0	0	0	0
BG_16034	0	0	0	0
BG_16035	0	0	0	0
BG_16036	0	0	0	0
BG_16037	0	0	0	0
BG_16038	0	0	0	0
BG_16039	0	0	0	0
BG_16040	0	0	0	0
BG_16041	0	0	0	0
BG_16042	0	0	0	0
BG_16043	0	0	0	0
BG_16044	0	0	0	0
BG_16045	0	0	0	0
BG_16046	0	0	0	0
BG_16047	0	0	0	0
BG_16048	0	0	0	0
BG_16049	0	0	0	0
BG_16050	0	0	0	0
BG_16051	0	0	0	0
BG_16052	0	0	0	0
BG_16053	0	0	0	0
BG_16054	0	0	0	0
BG_16055	0	0	0	0
BG_16056	0	0	0	0
BG_16057	0	0	0	0
BG_16058	0	0	0	0
BG_16059	0	0	0	0
BG_16060	0	0	0	0
BG_16061	0	0	0	0
BG_16062	0	0	0	0
BG_16063	0	0	0	0
BG_16064	0	0	0	0
BG_16065	0	0	0	0
BG_16066	0	0	0	0
BG_16067	0	0	0	0
BG_16068	0	0	0	0
BG_16069	0	0	0	0
BG_16070	0	0	0	0
BG_16071	0	0	0	0
BG_16072	0	0	0	0
BG_16073	0	0	0	0
BG_16074	0	0	0	0
BG_16075	0	0	0	0
BG_16076	0	0	0	0
BG_16077	0	0	0	0
BG_16078	0	0	0	0
BG_16079	0	0	0	0
BG_16080	0	0	0	0
BG_16081	0	0	0	0
BG_16082	0	0	0	0
BG_16083	0	0	0	0
BG_16084	0	0	0	0
BG_16085	0	0	0	0
BG_16086	0	0	0	0
BG_16087	0	0	0	0
BG_16088	0	0	0	0
BG_16089	0	0	0	0
BG_16090	0	0	0	0
BG_16091	0	0	0	0
BG_16092	0	0	0	0
BG_16093	0	0	0	0
BG_16094	0	0	0	0
BG_16095	0	0	0	0
BG_16096	0	0	0	0
BG_16097	0	0	0	0
BG_16098	0	0	0	0
BG_16099	0	0	0	0
BG_16100	0	0	0	0
BG_16101	0	0	0	0
BG_16102	0	0	0	0
BG_16103	0	0	0	0
BG_16104	0	0	0	0
BG_16105	0	0	0	0
BG_16106	0	0	0	0
BG_16107	0	0	0	0
BG_16108	0	0	0	0
BG_16109	0	0	0	0
BG_16110	0	0	0	0
BG_16111	0	0	0	0
BG_16112	0	0	0	0
BG_16113	0	0	0	0
BG_16114	0	0	0	0
BG_16115	0	0	0	0
BG_16116	0	0	0	0
BG_16117	0	0	0	0
BG_16118	0	0	0	0
BG_16119	0	0	0	0
BG_16120	0	0	0	0
BG_16121	0	0	0	0
BG_16122	0	0	0	0
BG_16123	0	0	0	0
BG_16124	0	0	0	0
BG_16125	0	0	0	0
BG_16126	0	0	0	0
BG_16127	0	0	0	0
BG_16128	0	0	0	0
BG_16129	0	0	0	0
BG_16130	0	0	0	0
BG_16131	0	0	0	0
BG_16132	0	0	0	0
BG_16133	0	0	0	0
BG_16134	0	0	0	0
BG_16135	0	0	0	0
BG_16136	0	0	0	0
BG_16137	0	0	0	0
BG_16138	0	0	0	0
BG_16139	0	0	0	0
BG_16140	0	0	0	0
BG_16141	0	0	0	0
BG_16142	0	0	0	0
BG_16143	0	0	0	0
BG_16144	0	0	0	0
BG_16145	0	0	0	0
BG_16146	0	0	0	0
BG_16147	0	0	0	0
BG_16148	0	0	0	0
BG_16149	0	0	0	0
BG_16150	0	0	0	0
BG_16151	0	0	0	0
BG_16152	0	0	0	0
BG_16153	0	0	0	0
BG_16154	0	0	0	0
BG_16155	0	0	0	0
BG_16156	0	0	0	0
BG_16157	0	0	0	0
BG_16158	0	0	0	0
BG_16159	0	0	0	0
BG_16160	0	0	0	0
BG_16161	0	0	0	0
BG_16162	0	0	0	0
BG_16163	0	0	0	0
BG_16164	0	0	0	0
BG_16165	0	0	0	0
BG_16166	0	0	0	0
BG_16167	0	0	0	0
BG_16168	0	0	0	0
BG_16169	0	0	0	0
BG_16170	0	0	0	0
BG_16171	0	0	0	0
BG_16172	0	0	0	0
BG_16173	0	0	0	0
BG_16174	0	0	0	0
BG_16175	0	0	0	0
BG_16176	0	0	0	0
BG_16177	0	0	0	0
BG_16178	0	0	0	0
BG_16179	0	0	0	0
BG_16180	0	0	0	0
BG_16181	0	0	0	0
BG_16182	0	0	0	0
BG_16183	0	0	0	0
BG_16184	0	0	0	0
BG_16185	0	0	0	0
BG_16186	0	0	0	0
BG_16187	0	0	0	0
BG_16188	0	0	0	0
BG_16189	0	0	0	0
BG_16190	0	0	0	0
BG_16191	0	0	0	0
BG_16192	0	0	0	0
BG_16193	0	0	0	0
BG_16194	0	0	0	0
BG_16195	0	0	0	0
BG_16196	0	0	0	0
BG_16197	0	0	0	0
BG_16198	0	0	0	0
BG_16199	0	0	0	0
BG_16200	0	0	0	0
BG_16201	0	0	0	0
BG_16202	0	0	0	0
BG_16203	0	0	0	0
BG_16204	0	0	0	0
BG_16205	0	0	0	0
BG_16206	0	0	0	0
BG_16207	0	0	0	0
BG_16208	0	0	0	0
BG_16209	0	0	0	0
BG_16210	0	0	0	0
BG_16211	0	0	0	0
BG_16212	0	0	0	0
BG_16213	0	0	0	0
BG_16214	0	0	0	0
BG_16215	0	0	0	0
BG_16216	0	0	0	0
BG_16217	0	0	0	0
BG_16218	0	0	0	0
BG_16219	0	0	0	0
BG_16220	0	0	0	0
BG_16221	0	0	0	0
BG_16222	0	0	0	0
BG_16223	0	0	0	0
BG_16224	0	0	0	0
BG_16225	0	0	0	0
BG_16226	0	0	0	0
BG_16227	0	0	0	0
BG_16228	0	0	0	0
BG_16229	0	0	0	0
BG_16230	0	0	0	0
BG_16231	0	0	0	0
BG_16232	0	0	0	0
BG_16233	0	0	0	0
BG_16234	0	0	0	0
BG_16235	0	0	0	0
BG_16236	0	0	0	0
BG_16237	0	0	0	0
BG_16238	0	0	0	0
